customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_03708,Female,0,Yes,Yes,57,No,No phone service,DSL,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,62.55,3562.63,No
CUST_03709,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,76.43,5076.52,No
CUST_03710,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,Two year,Yes,Electronic check,84.67,2132.37,No
CUST_03711,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.56,699.27,Yes
CUST_03712,Male,0,No,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,70.78,1049.94,No
CUST_03713,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,78.55,4105.88,Yes
CUST_03714,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,57.72,4077.68,No
CUST_03715,Male,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,83.54,4002.55,No
CUST_03716,Female,1,Yes,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Mailed check,98.65,4735.36,No
CUST_03717,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,One year,Yes,Mailed check,58.63,349.92,No
CUST_03718,Female,0,No,No,14,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,63.41,853.02,Yes
CUST_03719,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,61.34,2150.61,Yes
CUST_03720,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Credit card,90.15,6420.23,No
CUST_03721,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,32.27,458.45,No
CUST_03722,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,82.46,5049.14,No
CUST_03723,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,78.93,1340.2,No
CUST_03724,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.49,3413.81,No
CUST_03725,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,5451.27,Yes
CUST_03726,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,98.41,4165.24,No
CUST_03727,Female,0,No,Yes,43,Yes,Yes,DSL,Yes,Yes,No,No,Two year,Yes,Electronic check,68.57,2977.67,Yes
CUST_03728,Female,1,No,No,65,No,No phone service,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,67.88,4426.94,No
CUST_03729,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.57,1661.46,No
CUST_03730,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer,86.7,3253.57,No
CUST_03731,Female,0,No,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.81,290.39,No
CUST_03732,Female,1,No,Yes,56,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card,62.45,3504.24,No
CUST_03733,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer,62.03,853.19,No
CUST_03734,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.84,538.73,Yes
CUST_03735,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Electronic check,84.26,4715.02,Yes
CUST_03736,Female,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,74.91,1785.9,No
CUST_03737,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Electronic check,91.48,1923.32,Yes
CUST_03738,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Bank transfer,69.7,2055.99,No
CUST_03739,Male,1,No,No,33,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.5,2194.9,No
CUST_03740,Female,1,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.46,1364.0,No
CUST_03741,Male,1,Yes,No,69,Yes,No,DSL,Yes,No,Yes,No,One year,No,Credit card,67.89,4676.6,No
CUST_03742,Female,0,No,No,58,Yes,No,DSL,Yes,No,No,Yes,Two year,No,Electronic check,73.2,4239.92,No
CUST_03743,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,70.61,983.36,No
CUST_03744,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,Yes,Electronic check,95.27,1086.06,No
CUST_03745,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,One year,Yes,Mailed check,62.68,1446.77,No
CUST_03746,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,Yes,No,One year,Yes,Bank transfer,76.31,940.98,No
CUST_03747,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.57,6419.29,Yes
CUST_03748,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,One year,No,Electronic check,61.34,2150.63,No
CUST_03749,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,One year,Yes,Mailed check,69.62,3364.62,No
CUST_03750,Female,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.94,1865.66,No
CUST_03751,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card,96.6,4020.88,Yes
CUST_03752,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.14,475.24,No
CUST_03753,Male,0,No,Yes,67,Yes,No,DSL,Yes,No,Yes,No,One year,No,Electronic check,76.37,5097.19,No
CUST_03754,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,35.24,454.6,No
CUST_03755,Female,0,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Bank transfer,70.32,2018.24,No
CUST_03756,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.73,195.38,Yes
CUST_03757,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.27,1640.71,No
CUST_03758,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Electronic check,90.31,5880.08,No
CUST_03759,Male,1,No,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.55,233.66,Yes
CUST_03760,Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,90.21,5342.24,No
CUST_03761,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card,66.97,3491.05,No
CUST_03762,Female,1,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.47,1247.9,Yes
CUST_03763,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,40.66,0.0,No
CUST_03764,Female,1,Yes,No,21,Yes,Yes,DSL,Yes,No,No,No,One year,No,Electronic check,66.03,1380.39,No
CUST_03765,Male,1,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.77,553.61,No
CUST_03766,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.57,1891.39,No
CUST_03767,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,One year,No,Mailed check,86.36,4232.8,No
CUST_03768,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No,One year,No,Bank transfer,61.72,2911.53,No
CUST_03769,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,No,No,One year,No,Mailed check,66.83,4785.16,No
CUST_03770,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.46,1721.04,Yes
CUST_03771,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Two year,Yes,Electronic check,63.05,992.62,No
CUST_03772,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Mailed check,86.59,4320.82,No
CUST_03773,Female,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,102.2,3658.51,No
CUST_03774,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.18,2767.75,No
CUST_03775,Male,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Credit card,88.21,5104.12,No
CUST_03776,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Two year,No,Electronic check,64.27,586.1,Yes
CUST_03777,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer,91.12,2644.88,No
CUST_03778,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,No,One year,Yes,Mailed check,64.37,1264.17,No
CUST_03779,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,One year,No,Credit card,79.43,2590.25,No
CUST_03780,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.24,2361.12,No
CUST_03781,Female,1,Yes,Yes,49,No,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,50.33,2486.25,Yes
CUST_03782,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Mailed check,88.27,4086.39,No
CUST_03783,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Two year,No,Credit card,87.47,439.31,No
CUST_03784,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Bank transfer,68.43,3357.04,No
CUST_03785,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,80.28,4953.89,No
CUST_03786,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,36.6,410.35,No
CUST_03787,Male,1,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,17.2,679.59,No
CUST_03788,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.29,2129.28,No
CUST_03789,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.86,58.76,Yes
CUST_03790,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,94.26,1441.99,Yes
CUST_03791,Female,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,21.29,19.68,No
CUST_03792,Female,0,Yes,Yes,3,Yes,No,DSL,No,No,No,Yes,One year,Yes,Electronic check,62.78,186.12,No
CUST_03793,Male,1,No,No,46,No,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,66.98,3086.76,No
CUST_03794,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.87,2286.17,Yes
CUST_03795,Male,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.44,1799.31,No
CUST_03796,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,92.65,4257.81,No
CUST_03797,Male,0,No,Yes,49,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,65.4,3181.78,No
CUST_03798,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,One year,No,Bank transfer,86.2,3804.12,No
CUST_03799,Male,0,No,No,41,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,57.93,2395.59,No
CUST_03800,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.43,4764.92,No
CUST_03801,Female,0,Yes,No,70,No,No phone service,Fiber optic,No,No,No,No,Two year,Yes,Electronic check,63.66,4474.08,No
CUST_03802,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,No,One year,Yes,Electronic check,58.66,3284.69,No
CUST_03803,Female,0,No,No,32,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Bank transfer,43.84,1375.88,Yes
CUST_03804,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,One year,Yes,Credit card,71.9,1943.75,No
CUST_03805,Female,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,No,One year,No,Electronic check,68.11,2948.75,Yes
CUST_03806,Female,0,Yes,No,55,No,No phone service,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer,71.63,3963.34,No
CUST_03807,Female,0,No,Yes,43,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.99,2725.8,No
CUST_03808,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.66,6461.89,No
CUST_03809,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.13,3209.6,No
CUST_03810,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.93,1174.19,No
CUST_03811,Female,0,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.02,4799.11,No
CUST_03812,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,91.01,2537.7,Yes
CUST_03813,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.19,533.49,Yes
CUST_03814,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.3,641.65,No
CUST_03815,Male,0,No,Yes,26,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,78.19,2026.53,No
CUST_03816,Female,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Two year,Yes,Electronic check,93.47,4508.6,No
CUST_03817,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Electronic check,96.1,3486.1,No
CUST_03818,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,71.68,1940.27,No
CUST_03819,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.72,1697.15,No
CUST_03820,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,81.24,4398.72,No
CUST_03821,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.22,294.98,No
CUST_03822,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Two year,No,Bank transfer,82.38,1458.07,No
CUST_03823,Female,0,Yes,No,36,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.79,2363.01,Yes
CUST_03824,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.43,228.84,No
CUST_03825,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,Two year,Yes,Credit card,59.95,2082.66,No
CUST_03826,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,35.23,1758.52,No
CUST_03827,Female,1,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Mailed check,93.07,2883.59,Yes
CUST_03828,Male,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Credit card,86.61,3826.38,Yes
CUST_03829,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.15,353.18,No
CUST_03830,Female,0,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.03,2123.45,Yes
CUST_03831,Female,0,No,Yes,55,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,No,Bank transfer,62.46,3394.42,No
CUST_03832,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.51,450.84,Yes
CUST_03833,Female,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,Two year,No,Mailed check,84.49,4478.92,No
CUST_03834,Female,0,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.73,5284.67,No
CUST_03835,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card,77.62,4955.03,Yes
CUST_03836,Female,0,No,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,No,Electronic check,93.52,5341.24,No
CUST_03837,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Bank transfer,89.2,1798.71,No
CUST_03838,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.18,313.98,No
CUST_03839,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.15,2284.54,Yes
CUST_03840,Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,81.26,3633.45,No
CUST_03841,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card,82.71,907.5,Yes
CUST_03842,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.56,2588.0,No
CUST_03843,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,83.93,4947.57,No
CUST_03844,Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,88.27,6163.74,No
CUST_03845,Female,0,Yes,No,64,Yes,Yes,DSL,No,Yes,No,No,One year,Yes,Electronic check,60.72,3921.65,No
CUST_03846,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.3,488.24,Yes
CUST_03847,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.51,4079.44,No
CUST_03848,Female,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.68,1017.62,No
CUST_03849,Male,0,Yes,No,15,No,No phone service,DSL,No,Yes,Yes,No,One year,No,Credit card,49.98,731.65,No
CUST_03850,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.29,222.28,Yes
CUST_03851,Female,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card,93.12,2922.36,No
CUST_03852,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card,74.91,1116.42,No
CUST_03853,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card,63.24,3866.74,Yes
CUST_03854,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,96.1,2771.77,Yes
CUST_03855,Female,1,No,No,70,Yes,No,Fiber optic,No,No,Yes,Yes,Two year,Yes,Electronic check,87.33,6141.18,No
CUST_03856,Male,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,86.4,913.97,No
CUST_03857,Female,0,Yes,Yes,66,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,49.88,3272.74,No
CUST_03858,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.07,1460.16,Yes
CUST_03859,Female,1,No,No,42,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Credit card,67.61,2853.26,No
CUST_03860,Male,0,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Credit card,77.63,4194.67,No
CUST_03861,Female,0,No,No,44,Yes,No,DSL,Yes,No,No,No,One year,No,Electronic check,62.97,2789.38,No
CUST_03862,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.42,1874.18,No
CUST_03863,Male,0,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,87.84,6166.11,No
CUST_03864,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,83.36,2589.71,No
CUST_03865,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,88.95,637.74,No
CUST_03866,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.25,5497.6,No
CUST_03867,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.52,1287.83,Yes
CUST_03868,Female,0,No,Yes,17,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Bank transfer,65.62,1134.69,No
CUST_03869,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,One year,Yes,Electronic check,65.02,321.32,No
CUST_03870,Female,1,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,One year,Yes,Bank transfer,89.7,2500.18,No
CUST_03871,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,91.41,277.45,Yes
CUST_03872,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,One year,Yes,Credit card,91.86,6410.21,Yes
CUST_03873,Male,1,No,No,42,Yes,No,Fiber optic,No,No,No,Yes,Two year,Yes,Credit card,88.69,3718.81,No
CUST_03874,Female,1,Yes,No,33,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,74.33,2476.03,No
CUST_03875,Female,0,No,Yes,70,Yes,No,DSL,No,No,Yes,Yes,Two year,Yes,Bank transfer,69.73,4866.52,No
CUST_03876,Male,0,No,Yes,32,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,75.94,2409.6,No
CUST_03877,Male,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,Two year,No,Electronic check,62.54,905.18,No
CUST_03878,Male,1,No,No,39,Yes,Yes,DSL,No,No,No,No,Two year,No,Credit card,61.59,2410.11,No
CUST_03879,Female,1,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.09,383.55,No
CUST_03880,Male,1,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Mailed check,80.74,3959.35,No
CUST_03881,Female,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Credit card,84.27,5461.23,No
CUST_03882,Female,0,No,No,53,No,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.42,3657.53,No
CUST_03883,Male,0,No,No,45,Yes,Yes,DSL,Yes,No,Yes,No,Month-to-month,Yes,Credit card,65.01,2919.33,No
CUST_03884,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,84.65,804.9,Yes
CUST_03885,Female,0,Yes,No,48,No,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,73.98,3541.93,No
CUST_03886,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.35,872.86,Yes
CUST_03887,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer,86.82,4685.97,No
CUST_03888,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,76.8,333.61,Yes
CUST_03889,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.54,6085.37,No
CUST_03890,Female,0,Yes,Yes,34,Yes,Yes,DSL,Yes,No,Yes,Yes,One year,Yes,Electronic check,74.55,2523.42,No
CUST_03891,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Credit card,94.39,6404.68,No
CUST_03892,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.11,1934.95,No
CUST_03893,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Electronic check,92.02,196.45,No
CUST_03894,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Credit card,70.88,329.81,Yes
CUST_03895,Female,1,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Credit card,89.92,4960.01,No
